Site,Year,Month,Analyte,Monthly.Mean,Monthly.Max,Monthly.Min
OSJ,2015,Oct,Turb,4.96297671279109,47.3,1.5
OSJ,2015,Nov,Chl.a,10.890395683453237,80.72,2.63
OSJ,2015,Nov,DO.Conc,9.586821813129559,11.3,7.37
OSJ,2015,Nov,SpCond,663.1299062174367,1040,441
OSJ,2015,Nov,Temp,14.313963181660299,19,10.1
OSJ,2015,Nov,Turb,5.030100799443865,56.6,0.8
OSJ,2015,Dec,Chl.a,9.68117728531856,46.72,2.12
OSJ,2015,Dec,DO.Conc,10.588511424731182,11.47,9.22
OSJ,2015,Dec,SpCond,679.6307123655914,1050,416
OSJ,2015,Dec,Temp,9.849395161290323,11.1,8
OSJ,2015,Dec,Turb,13.024476704929102,102,1.8
OSJ,2016,Jan,Chl.a,4.49635162601626,29.11,2.02
OSJ,2016,Jan,DO.Conc,9.9109375,10.82,8.54
OSJ,2016,Jan,SpCond,441.19590053763443,710,226
OSJ,2016,Jan,Temp,9.60440188172043,12,7.5
OSJ,2016,Jan,Turb,18.88570945945946,136.4,8
OSJ,2016,Feb,Chl.a,6.664388928828181,54.75,3.82
OSJ,2016,Feb,DO.Conc,9.179511494252873,10.43,8.46
OSJ,2016,Feb,SpCond,256.9479166666667,380,208
OSJ,2016,Feb,Temp,12.372270114942529,15.6,9.9
OSJ,2016,Feb,Turb,17.164798850574712,68.9,4.2
OSJ,2016,Mar,Chl.a,8.16488043112159,129.76,1.03
OSJ,2016,Mar,DO.Conc,8.977627688172044,9.64,8.2
OSJ,2016,Mar,SpCond,193.1192876344086,287,139
OSJ,2016,Mar,Temp,14.42200940860215,16.9,12.3
OSJ,2016,Mar,Turb,13.36406734006734,53.1,3.4
OSJ,2016,Apr,Chl.a,2.604594689028651,22.6,0.81
OSJ,2016,Apr,DO.Conc,9.0203125,10.06,8.21
OSJ,2016,Apr,SpCond,208.77777777777777,294,154
OSJ,2016,Apr,Temp,17.778645833333332,20.6,14.9
OSJ,2016,Apr,Turb,6.13879094076655,40.18,0.31
OSJ,2016,May,Chl.a,12.923471800067544,79.6,0.78
OSJ,2016,May,DO.Conc,9.186737231182796,12.61,6.97
OSJ,2016,May,SpCond,242.81081989247312,294,181
OSJ,2016,May,Temp,19.682493279569893,23.2,17.8
OSJ,2016,May,Turb,9.270619320094244,63.57,1.16
OSJ,2016,Jun,Chl.a,1.5664141765114663,36.93,0.77
OSJ,2016,Jun,DO.Conc,8.0599375,9.81,6.96
OSJ,2016,Jun,SpCond,197.69131944444445,259,166
OSJ,2016,Jun,Temp,22.46270833333333,24.7,20.2
OSJ,2016,Jun,Turb,6.313914553664467,31.06,3.18
OSJ,2016,Jul,Chl.a,3.1606855791962176,36.55,0.77
OSJ,2016,Jul,DO.Conc,8.295591397849462,10.84,6.79
OSJ,2016,Jul,SpCond,224.95698924731184,393,152
OSJ,2016,Jul,Temp,23.481720430107526,25.8,22.2
OSJ,2016,Jul,Turb,5.986597105351733,50.13,2.11
OSJ,2016,Aug,Chl.a,2.220215203054495,42.91,0.73
OSJ,2016,Aug,DO.Conc,8.29328629032258,9.16,6.89
OSJ,2016,Aug,SpCond,286.68817204301075,569,172
OSJ,2016,Aug,Temp,22.525840053763442,24.2,20.3
OSJ,2016,Aug,Turb,5.084411962365591,50.03,2
OSJ,2016,Sep,Chl.a,1.5513212795549374,30.65,0.63
OSJ,2016,Sep,DO.Conc,8.4675625,9.61,7.75
OSJ,2016,Sep,SpCond,506.83715277777776,836,322
OSJ,2016,Sep,Temp,21.140833333333333,22.8,19.7
OSJ,2016,Sep,Turb,4.456873914553665,36.1,0.14
OSJ,2016,Oct,Chl.a,1.3289633120161561,23.29,0.65
OSJ,2016,Oct,DO.Conc,8.51362567204301,9.52,7.66
OSJ,2016,Oct,SpCond,497.5245295698925,880,325
OSJ,2016,Oct,Temp,18.261155913978495,20.3,17.3
OSJ,2016,Oct,Turb,4.4535654221325265,54.06,0.46
OSJ,2016,Nov,Chl.a,1.6110555555555555,19.2,0.74
OSJ,2016,Nov,DO.Conc,8.411409722222222,9.65,7.59
OSJ,2016,Nov,SpCond,519.871875,904,286
OSJ,2016,Nov,Temp,15.791979166666666,17.6,12.5
OSJ,2016,Nov,Turb,4.188059027777777,18.09,1.56
OSJ,2016,Dec,Chl.a,1.6034084033613445,3.79,1.13
OSJ,2016,Dec,DO.Conc,10.060950940860215,10.5,9.24
OSJ,2016,Dec,SpCond,457.82090053763443,950,144
OSJ,2016,Dec,Temp,10.10184811827957,12.5,8.2
OSJ,2016,Dec,Turb,13.352987231182796,30.81,2.84
OSJ,2017,Jan,Chl.a,2.875709005376344,6.29,1.24
OSJ,2017,Jan,DO.Conc,9.873306451612903,11.14,8.19
OSJ,2017,Jan,SpCond,159.7090053763441,236,99
OSJ,2017,Jan,Temp,9.323891129032258,10.9,8
OSJ,2017,Jan,Turb,31.53781922043011,89.99,12.56
OSJ,2017,Feb,Chl.a,2.910293898809524,17.97,1.28
OSJ,2017,Feb,DO.Conc,9.183068504256182,10.4,7.71
OSJ,2017,Feb,SpCond,165.03720238095238,228,92
OSJ,2017,Feb,Temp,11.52109375,12.9,9.4
OSJ,2017,Feb,Turb,25.28944899478779,141.9,11.24
OSJ,2017,Mar,Chl.a,1.5061827956989247,2.78,0.91
OSJ,2017,Mar,DO.Conc,9.238161962365592,9.87,8.36
OSJ,2017,Mar,SpCond,170.97883064516128,220,128
OSJ,2017,Mar,Temp,13.994489247311828,16.8,11.1
OSJ,2017,Mar,Turb,11.072792338709677,50.02,4.42
OSJ,2017,Apr,Chl.a,1.3912425828970332,3.9,0.94
OSJ,2017,Apr,DO.Conc,9.357270506108202,9.89,8.8
OSJ,2017,Apr,SpCond,143.44921465968585,189,103
OSJ,2017,Apr,Temp,15.389424083769633,17.7,13.9
OSJ,2017,Apr,Turb,7.59285514834206,17,3.24
OSJ,2017,May,Chl.a,1.6423420698924731,3.45,0.8
OSJ,2017,May,DO.Conc,8.790215053763442,9.82,7.89
OSJ,2017,May,SpCond,122.15188172043011,149,95
OSJ,2017,May,Temp,18.945497311827957,21.6,15.7
OSJ,2017,May,Turb,6.427661290322581,14.8,4
OSJ,2017,Jun,Chl.a,1.9501312522170982,36.4,0.9
OSJ,2017,Jun,DO.Conc,8.5932058094226,10,7.2
OSJ,2017,Jun,SpCond,116.87991498405951,152,104
OSJ,2017,Jun,Temp,21.702904711300036,25.5,18.8
OSJ,2017,Jun,Turb,5.487069454287739,14.2,2.9
OSJ,2017,Jul,Chl.a,10.25733759318424,105,0.99
OSJ,2017,Jul,DO.Conc,8.477738176833448,9.78,6.6
OSJ,2017,Jul,SpCond,117.56408498971899,149,101
OSJ,2017,Jul,Temp,24.162816997943796,25.7,22.5
OSJ,2017,Jul,Turb,9.623690884167237,32,4.72
OSJ,2017,Aug,Chl.a,2.0256033613445377,25.94,1.01
OSJ,2017,Aug,DO.Conc,7.839012096774193,9.78,7.08
OSJ,2017,Aug,SpCond,148.75100806451613,190,125
OSJ,2017,Aug,Temp,23.389986559139786,24.9,21.8
OSJ,2017,Aug,Turb,6.339371639784947,17.34,2.58
OSJ,2017,Sep,Chl.a,1.5669701181375955,7.13,0.78
OSJ,2017,Sep,DO.Conc,8.277961805555556,9.55,7.2
OSJ,2017,Sep,SpCond,151.05868055555555,169,132
OSJ,2017,Sep,Temp,22.07847222222222,25.3,19.2
OSJ,2017,Sep,Turb,3.9371066342480026,11.13,1.89
OSJ,2017,Oct,Chl.a,1.7753125,18.22,0.78
OSJ,2017,Oct,DO.Conc,9.224368279569893,9.96,8.7
OSJ,2017,Oct,SpCond,141.19791666666666,161,123
OSJ,2017,Oct,Temp,17.567943548387095,20.1,16.2
OSJ,2017,Oct,Turb,4.157700336700337,40.4,1.45
OSJ,2017,Nov,Chl.a,1.8469659011830202,26.14,0.98
OSJ,2017,Nov,DO.Conc,8.694427083333334,9.29,8.24
OSJ,2017,Nov,SpCond,177.94861111111112,234,148
OSJ,2017,Nov,Temp,15.120694444444444,17.5,13.5
OSJ,2017,Nov,Turb,3.215666666666667,14.1,1.1
OSJ,2017,Dec,Chl.a,1.7801344086021504,20.61,1.09
OSJ,2017,Dec,DO.Conc,10.004368279569892,10.76,8.66
OSJ,2017,Dec,SpCond,417.0625,582,208
OSJ,2017,Dec,Temp,10.60725806451613,13.8,8.9
OSJ,2017,Dec,Turb,5.041095430107527,39.84,2.17
OSJ,2018,Jan,Chl.a,2.4195396505376343,17.41,1.19
OSJ,2018,Jan,DO.Conc,9.692577284946237,10.52,8.87
OSJ,2018,Jan,SpCond,382.1350806451613,586,257
OSJ,2018,Jan,Temp,10.481081989247311,11.3,9.1
OSJ,2018,Jan,Turb,4.883310924369748,13.33,2.54
OSJ,2018,Feb,Chl.a,3.0378154075176775,17.74,2.1
OSJ,2018,Feb,DO.Conc,10.099817708333333,11.32,9.2
OSJ,2018,Feb,SpCond,282.5982142857143,330,246
OSJ,2018,Feb,Temp,11.58139880952381,13.1,9.9
OSJ,2018,Feb,Turb,4.987127976190476,36.81,1.01
OSJ,2018,Mar,Chl.a,3.3505040322580646,16.08,1.9
OSJ,2018,Mar,DO.Conc,10.133672715053763,11.19,8.77
OSJ,2018,Mar,SpCond,255.25907258064515,333,145
OSJ,2018,Mar,Temp,12.493010752688171,16.2,10.1
OSJ,2018,Mar,Turb,6.710742607526882,28.88,0.85
OSJ,2018,Apr,Chl.a,3.0298368055555556,35.42,1.19
OSJ,2018,Apr,DO.Conc,9.040510416666667,9.79,8.53
OSJ,2018,Apr,SpCond,204.63368055555554,272,133
OSJ,2018,Apr,Temp,16.561875,19.1,14.5
OSJ,2018,Apr,Turb,7.652888888888889,30.2,3.13
OSJ,2018,May,Chl.a,2.395611559139785,5.19,1.21
OSJ,2018,May,DO.Conc,8.842385752688172,10.33,7.95
OSJ,2018,May,SpCond,229.6206317204301,265,184
OSJ,2018,May,Temp,19.525336021505378,22.8,17.4
OSJ,2018,May,Turb,4.162842741935484,15.34,1.09
OSJ,2018,Jun,Chl.a,2.3963923611111113,4.35,1.34
OSJ,2018,Jun,DO.Conc,8.299822916666667,9.65,7.07
OSJ,2018,Jun,SpCond,185.70763888888888,241,163
OSJ,2018,Jun,Temp,22.470729166666665,24.7,20.3
OSJ,2018,Jun,Turb,3.1974539770753734,28.71,1.19
OSJ,2018,Jul,Chl.a,1.8298682877406283,38.57,0.95
OSJ,2018,Jul,DO.Conc,8.256898521505377,9.19,7.23
OSJ,2018,Jul,SpCond,190.71706989247312,284,154
OSJ,2018,Jul,Temp,23.486995967741937,24.5,22
OSJ,2018,Jul,Turb,3.6347479838709678,15.51,1.71
OSJ,2018,Aug,Chl.a,3.1253804713804714,54.2,0.79
OSJ,2018,Aug,DO.Conc,8.358024193548387,10.24,7.14
OSJ,2018,Aug,SpCond,336.9045698924731,652,173
OSJ,2018,Aug,Temp,22.594354838709677,24.5,20.9
OSJ,2018,Aug,Turb,4.884328960645813,39.32,2.11
OSJ,2018,Sep,Chl.a,2.131373913043478,31.87,0.96
OSJ,2018,Sep,DO.Conc,8.383753472222223,9.66,7.38
OSJ,2018,Sep,SpCond,492.4940972222222,752,348
OSJ,2018,Sep,Temp,21.037118055555556,22.4,19.8
OSJ,2018,Sep,Turb,3.4007119476268413,14.51,1.76
OSJ,2018,Oct,Chl.a,2.53067071115605,32.04,0.75
OSJ,2018,Oct,DO.Conc,8.83649193548387,9.87,8.15
OSJ,2018,Oct,SpCond,450.54368279569894,678,308
OSJ,2018,Oct,Temp,18.526780913978495,20.8,16.5
OSJ,2018,Oct,Turb,2.93854638422206,45.09,1.12
OSJ,2018,Nov,Chl.a,2.693694963015146,59.29,1.04
OSJ,2018,Nov,DO.Conc,9.23396875,9.81,8.31
OSJ,2018,Nov,SpCond,458.24097222222224,716,306
OSJ,2018,Nov,Temp,14.173402777777778,17.2,12.3
OSJ,2018,Nov,Turb,2.548243902439024,45.65,0.88
OSJ,2018,Dec,Chl.a,2.7291824324324323,64.25,1.39
OSJ,2018,Dec,DO.Conc,9.21294690860215,10.45,8.51
OSJ,2018,Dec,SpCond,568.9395161290323,832,329
OSJ,2018,Dec,Temp,11.253998655913978,12.6,8.8
OSJ,2018,Dec,Turb,4.202893230043785,46.15,1.5
OSJ,2019,Jan,Chl.a,3.0394119623655915,24.88,2.3
OSJ,2019,Jan,DO.Conc,9.714196908602151,10.85,8.25
OSJ,2019,Jan,SpCond,420.4922715053763,845,209
OSJ,2019,Jan,Temp,9.918145161290322,11.7,8.2
OSJ,2019,Jan,Turb,12.257227822580646,57.94,4.64
OSJ,2019,Feb,Chl.a,2.8681175595238093,4.3,2.11
OSJ,2019,Feb,DO.Conc,9.798225446428571,10.54,8.19
OSJ,2019,Feb,SpCond,220.21912202380952,310,152
OSJ,2019,Feb,Temp,10.17421875,11.8,9.1
OSJ,2019,Feb,Turb,17.024060290286563,47.12,7.33
OSJ,2019,Mar,Chl.a,1.260215053763441,3.13,0
OSJ,2019,Mar,DO.Conc,9.731720430107528,10.27,9.07
OSJ,2019,Mar,SpCond,188.28494623655914,298,139
OSJ,2019,Mar,Temp,12.598958333333334,15.5,10.2
OSJ,2019,Mar,Turb,10.824134453781513,34.47,2.48
OSJ,2019,Apr,Chl.a,1.704670138888889,13.69,0.16
OSJ,2019,Apr,DO.Conc,9.445097222222222,10.31,8.5
OSJ,2019,Apr,SpCond,183.41909722222223,275,137
OSJ,2019,Apr,Temp,16.488194444444446,20.9,14
OSJ,2019,Apr,Turb,5.4450364709968735,14.69,2.06
OSJ,2019,May,Chl.a,1.9806888440860215,16.82,0.03
OSJ,2019,May,DO.Conc,8.88717069892473,9.6,8.05
OSJ,2019,May,SpCond,170.18145161290323,222,126
OSJ,2019,May,Temp,18.49670698924731,20.8,15.9
OSJ,2019,May,Turb,4.931268079381097,33.6,2.22
OSJ,2019,Jun,Chl.a,0.9837100139082059,14.47,0.13
OSJ,2019,Jun,DO.Conc,8.342322916666667,9.45,7.65
OSJ,2019,Jun,SpCond,111.56736111111111,164,93
OSJ,2019,Jun,Temp,21.686458333333334,24.1,19.1
OSJ,2019,Jun,Turb,4.415920138888889,29.97,2.4
OSJ,2019,Jul,Chl.a,1.3822199798183652,23.74,0.19
OSJ,2019,Jul,DO.Conc,7.9929637096774195,9.1,7.1
OSJ,2019,Jul,SpCond,129.93918010752688,192,113
OSJ,2019,Jul,Temp,23.64858870967742,25.5,21.7
OSJ,2019,Jul,Turb,4.137197580645161,11.47,1.76
OSJ,2019,Aug,Chl.a,1.780522061300101,44.83,0.3
OSJ,2019,Aug,DO.Conc,7.9101780913978494,9.07,7.13
OSJ,2019,Aug,SpCond,164.97547043010752,223,139
OSJ,2019,Aug,Temp,23.90409946236559,26.4,22.6
OSJ,2019,Aug,Turb,3.332675630252101,14.85,1.77
OSJ,2019,Sep,Chl.a,1.8754958100558659,43.36,0.65
OSJ,2019,Sep,DO.Conc,8.342045138888889,9.48,7.42
OSJ,2019,Sep,SpCond,149.7576388888889,169,138
OSJ,2019,Sep,Temp,21.835416666666667,24.4,19.3
OSJ,2019,Sep,Turb,3.148124348732199,15.72,1.47
OSJ,2019,Oct,Chl.a,1.6763234794427455,36.74,0.56
OSJ,2019,Oct,DO.Conc,9.314049059139785,10.3,8.33
OSJ,2019,Oct,SpCond,143.29603494623655,179,125
OSJ,2019,Oct,Temp,17.35453629032258,19.5,14.7
OSJ,2019,Oct,Turb,3.332804713804714,53.5,1.2
OSJ,2019,Nov,Chl.a,2.14276233495483,29.9,1.02
OSJ,2019,Nov,DO.Conc,9.273961805555556,10.34,8.66
OSJ,2019,Nov,SpCond,169.31145833333332,264,155
OSJ,2019,Nov,Temp,14.237881944444444,15.4,10.8
OSJ,2019,Nov,Turb,2.676552686671319,17.23,0.95
OSJ,2019,Dec,Chl.a,1.379990089197225,3.6,0.97
OSJ,2019,Dec,DO.Conc,9.601192876344086,10.61,8.8
OSJ,2019,Dec,SpCond,318.39684139784947,434,189
OSJ,2019,Dec,Temp,10.999059139784947,12.2,9.7
OSJ,2019,Dec,Turb,5.001905241935484,46,1.89
OSJ,2020,Jan,Chl.a,6.84,6.84,6.84
OSJ,2020,Jan,DO.Conc,10.153099159663865,10.6,8.98
OSJ,2020,Jan,SpCond,323.8111559139785,423,247
OSJ,2020,Jan,Temp,9.765221774193549,11.4,8.8
OSJ,2020,Jan,Turb,5.336255892255893,58.98,2.41
OSJ,2020,Feb,Chl.a,2.4480153649167735,17.88,0
OSJ,2020,Feb,DO.Conc,10.271862639338368,10.85,8.31
OSJ,2020,Feb,SpCond,282.8493889288282,333,237
OSJ,2020,Feb,Temp,11.62685118619698,15,9.4
OSJ,2020,Feb,Turb,6.693458213256484,64.64,2.21
OSJ,2020,Mar,Chl.a,2.7493737373737375,38.91,1.42
OSJ,2020,Mar,DO.Conc,9.912113575268817,10.94,9.31
OSJ,2020,Mar,SpCond,284.1407930107527,333,228
OSJ,2020,Mar,Temp,14.289180107526882,15.9,13
OSJ,2020,Mar,Turb,3.900490756302521,35.69,1.57
OSJ,2020,Apr,Chl.a,1.9628631578947369,40.15,0.46
OSJ,2020,Apr,DO.Conc,9.458440972222222,10.61,7.95
OSJ,2020,Apr,SpCond,248.02256944444446,289,210
OSJ,2020,Apr,Temp,16.88079861111111,21.3,14
OSJ,2020,Apr,Turb,3.626544885177453,47.53,1.54
OSJ,2020,May,Chl.a,1.8335353535353536,21.8,0.5
OSJ,2020,May,DO.Conc,8.567449596774194,10.18,7.38
OSJ,2020,May,SpCond,240.24966397849462,267,208
OSJ,2020,May,Temp,20.800201612903226,24.8,19
OSJ,2020,May,Turb,3.52809811827957,41.57,1.5
OSJ,2020,Jun,Chl.a,2.111969433831191,20.94,1.17
OSJ,2020,Jun,DO.Conc,8.314840277777778,9.94,7.22
OSJ,2020,Jun,SpCond,217.18506944444445,247,181
OSJ,2020,Jun,Temp,22.890520833333333,25,20.8
OSJ,2020,Jun,Turb,3.241561739130435,24.12,1.67
OSJ,2020,Jul,Chl.a,2.1115625,28.35,0.84
OSJ,2020,Jul,DO.Conc,8.389190188172043,10.55,7.44
OSJ,2020,Jul,SpCond,232.56888440860214,423,165
OSJ,2020,Jul,Temp,23.486995967741937,25.6,21.8
OSJ,2020,Jul,Turb,3.3474798387096776,15.01,1.64
OSJ,2020,Aug,Chl.a,3.5267543859649124,45.45,0.69
OSJ,2020,Aug,DO.Conc,8.29671370967742,11.43,6.72
OSJ,2020,Aug,SpCond,383.15154569892474,830,233
OSJ,2020,Aug,Temp,24.237903225806452,26.7,22.4
OSJ,2020,Aug,Turb,5.176957983193278,14.85,2.22
OSJ,2020,Sep,Chl.a,1.4994440583738708,31.94,0.86
OSJ,2020,Sep,DO.Conc,8.307003472222222,9.37,7.09
OSJ,2020,Sep,SpCond,507.496875,1020,329
OSJ,2020,Sep,Temp,22.125,24.3,21.3
OSJ,2020,Sep,Turb,3.757736111111111,32.75,1.59
OSJ,2020,Oct,Chl.a,1.2396096904441454,10.97,0.39
OSJ,2020,Oct,DO.Conc,8.280819892473119,9.14,7.26
OSJ,2020,Oct,SpCond,459.73353494623655,703,299
OSJ,2020,Oct,Temp,20.20890456989247,23,16.1
OSJ,2020,Oct,Turb,3.1764605042016805,28.81,0.58
OSJ,2020,Nov,Chl.a,2.048248175182482,5.1,0.29
OSJ,2020,Nov,DO.Conc,9.3681875,10.11,8.28
OSJ,2020,Nov,SpCond,511.1951388888889,717,362
OSJ,2020,Nov,Temp,14.151388888888889,17.2,11.5
OSJ,2020,Nov,Turb,2.0330381944444444,25.76,0.35
OSJ,2020,Dec,Chl.a,3.0470900537634407,20.72,1.77
OSJ,2020,Dec,DO.Conc,9.968665994623656,10.38,9.48
OSJ,2020,Dec,SpCond,570.2076612903226,799,413
OSJ,2020,Dec,Temp,10.373319892473118,11.9,9.1
OSJ,2020,Dec,Turb,1.9884173387096775,12.84,0.77
OSJ,2021,Jan,Chl.a,2.6044567776656575,34.04,1.75
OSJ,2021,Jan,DO.Conc,10.181095430107527,10.97,9.58
OSJ,2021,Jan,SpCond,609.4647177419355,953,465
OSJ,2021,Jan,Temp,9.720396505376344,10.9,8.5
OSJ,2021,Jan,Turb,5.480551075268817,75.52,1.7
OSJ,2021,Feb,Chl.a,3.966330480089319,10.26,1.95
OSJ,2021,Feb,DO.Conc,9.874962797619048,10.39,9.42
OSJ,2021,Feb,SpCond,466.80840773809524,713,344
OSJ,2021,Feb,Temp,11.182775297619047,12.5,9.5
OSJ,2021,Feb,Turb,6.136659226190476,31.54,3.12
OSJ,2021,Mar,Chl.a,3.861034946236559,24.88,2.09
OSJ,2021,Mar,DO.Conc,9.962930107526882,10.6,9.33
OSJ,2021,Mar,SpCond,376.74764784946234,451,305
OSJ,2021,Mar,Temp,13.09717741935484,16,11.7
OSJ,2021,Mar,Turb,4.831948924731183,31.99,1.97
OSJ,2021,Apr,Chl.a,2.634635416666667,7.08,1.41
OSJ,2021,Apr,DO.Conc,9.279090277777778,9.97,8.48
OSJ,2021,Apr,SpCond,344.3420138888889,399,301
OSJ,2021,Apr,Temp,17.174305555555556,19.9,14.8
OSJ,2021,Apr,Turb,3.670031260854463,41.09,1.48
OSJ,2021,May,Chl.a,5.457734453781512,63.79,1.33
OSJ,2021,May,DO.Conc,8.830625,11.27,7.18
OSJ,2021,May,SpCond,416.5043682795699,614,317
OSJ,2021,May,Temp,19.997379032258063,23.3,18.2
OSJ,2021,May,Turb,6.397252858103564,29.92,2.21
OSJ,2021,Jun,Chl.a,2.2364303178484106,12.65,0.31
OSJ,2021,Jun,DO.Conc,8.26935652173913,10.2,7.39
OSJ,2021,Jun,SpCond,634.455652173913,1090,372
OSJ,2021,Jun,Temp,22.410747826086958,24.8,19.9
OSJ,2021,Jun,Turb,7.46737556561086,48.27,2.55
OSJ,2021,Jul,Chl.a,1.8574251093907774,30.46,0.73
OSJ,2021,Jul,DO.Conc,8.441360887096774,12.38,7.27
OSJ,2021,Jul,SpCond,633.7328629032259,983,419
OSJ,2021,Jul,Temp,24.04771505376344,25.5,22
OSJ,2021,Jul,Turb,7.789875294910684,57.8,2.39
OSJ,2021,Aug,Chl.a,2.4261522911051214,4.53,0.74
OSJ,2021,Aug,DO.Conc,8.605194892473119,11.05,7.5
OSJ,2021,Aug,SpCond,521.5954301075269,742,424
OSJ,2021,Aug,Temp,23.075739247311827,24.6,21.3
OSJ,2021,Aug,Turb,7.506912209889001,28.34,1.94
OSJ,2021,Sep,Chl.a,1.4303784722222221,5.95,0.56
OSJ,2021,Sep,DO.Conc,8.099694444444445,9.27,7.05
OSJ,2021,Sep,SpCond,584.784375,1050,414
OSJ,2021,Sep,Temp,22.289756944444445,24.3,19.4
OSJ,2021,Sep,Turb,5.9483460736622655,31.79,1.79
OSJ,2021,Oct,Chl.a,1.5314868278599783,24.12,0.55
OSJ,2021,Oct,DO.Conc,8.66287100251527,9.79,6.83
OSJ,2021,Oct,SpCond,759.1954725116781,1640,420
OSJ,2021,Oct,Temp,18.103665109593962,21.3,16.1
OSJ,2021,Oct,Turb,5.662117943185905,36.95,1.27
OSJ,2021,Nov,Chl.a,1.6670846394984327,28.91,0.81
OSJ,2021,Nov,DO.Conc,7.9978125,9,6.77
OSJ,2021,Nov,SpCond,510.06875,711,426
OSJ,2021,Nov,Temp,15.247569444444444,17.1,13.3
OSJ,2021,Nov,Turb,6.826477943730462,41.11,2.33
OSJ,2021,Dec,Chl.a,2.880562711864407,26,2.21
OSJ,2021,Dec,DO.Conc,9.940013440860215,11.01,8.55
OSJ,2021,Dec,SpCond,587.648185483871,1090,321
OSJ,2021,Dec,Temp,10.913037634408601,13.9,8.6
OSJ,2021,Dec,Turb,8.125322580645161,45.56,1.76
